book_slug,book_title,speech_index,speech_title,speaker,section,source_file,output_file
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,121,President John F. Kennedy Assures West Germany of America's Steadfastness,,INSPIRATIONAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/121_president-john-f-kennedy-assures-west-germany-of-america-s-steadfastness.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,122,Senator Everett Dirksen Extols the Marigold,Senator Everett Dirksen,INSPIRATIONAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/122_senator-everett-dirksen-extols-the-marigold.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,123,"President William Jefferson Clinton Urges Memphis Churchgoers to ""Make Our People Whole Again""",,INSPIRATIONAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/123_president-william-jefferson-clinton-urges-memphis-churchgoers-to-make-our-people-whole-again.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,124,"President George W. Bush Envisions the ""Age of Liberty""",,INSPIRATIONAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/124_president-george-w-bush-envisions-the-age-of-liberty.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,125,Philosopher-Poet Ralph Waldo Emerson Defines the Duties of the American Scholar,Philosopher-Poet Ralph Waldo Emerson,LECTURES AND INSTRUCTIVE SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/125_philosopher-poet-ralph-waldo-emerson-defines-the-duties-of-the-american-scholar.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,126,Edgar Allan Poe Presents His Theory of Beauty and Poetry,Edgar Allan Poe,LECTURES AND INSTRUCTIVE SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/126_edgar-allan-poe-presents-his-theory-of-beauty-and-poetry.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,127,"Mark Twain Stuns the Littery World by Spoofing Emerson, Longfellow, and Holmes to Their Faces",,LECTURES AND INSTRUCTIVE SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/127_mark-twain-stuns-the-littery-world-by-spoofing-emerson-longfellow-and-holmes-to-their-faces.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,128,"First Female Member of Parliament, Lady Astor, Expounds on Women in Politics",,LECTURES AND INSTRUCTIVE SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/128_first-female-member-of-parliament-lady-astor-expounds-on-women-in-politics.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,129,William Lyon Phelps Praises the Owning of Books,,LECTURES AND INSTRUCTIVE SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/129_william-lyon-phelps-praises-the-owning-of-books.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,130,Broadcaster John Hilton Talks about Talking,Broadcaster John Hilton,LECTURES AND INSTRUCTIVE SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/130_broadcaster-john-hilton-talks-about-talking.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,131,"Architect Frank Lloyd Wright Calls Up the Image of ""the Floo Floo Bird""",,LECTURES AND INSTRUCTIVE SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/131_architect-frank-lloyd-wright-calls-up-the-image-of-the-floo-floo-bird.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,132,Secretary of State Dean Acheson Explains Tensions between the United States and the Soviet Union,,LECTURES AND INSTRUCTIVE SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/132_secretary-of-state-dean-acheson-explains-tensions-between-the-united-states-and-the-soviet-union.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,133,Senator Henry Jackson Analyzes International Terrorism,,LECTURES AND INSTRUCTIVE SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/133_senator-henry-jackson-analyzes-international-terrorism.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,134,Presidential Aide Jack Valenti Recalls the Lessons Learned at the Center of Power,,LECTURES AND INSTRUCTIVE SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/134_presidential-aide-jack-valenti-recalls-the-lessons-learned-at-the-center-of-power.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,135,"After *Bush v. Gore*, Justice Ruth Bader Ginsburg Speaks Out for Judicial Independence","After *Bush v. Gore*, Justice Ruth Bader Ginsburg",LECTURES AND INSTRUCTIVE SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/135_after-bush-v-gore-justice-ruth-bader-ginsburg-speaks-out-for-judicial-independence.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,136,"Bioethicist Leon Kass Warns against the ""Brave New World"" of Cloning",,LECTURES AND INSTRUCTIVE SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/136_bioethicist-leon-kass-warns-against-the-brave-new-world-of-cloning.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,137,British Statesman William Pitt the Younger Urges Abolition of the Slave Trade,,SPEECHES OF SOCIAL RESPONSIBILITY,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/137_british-statesman-william-pitt-the-younger-urges-abolition-of-the-slave-trade.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,138,Lord Byron Puts Poetic Passion into His Defense of Labor's Rights,,SPEECHES OF SOCIAL RESPONSIBILITY,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/138_lord-byron-puts-poetic-passion-into-his-defense-of-labor-s-rights.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,139,Social Reformer Maria Stewart Advocates Education for Black Women,,SPEECHES OF SOCIAL RESPONSIBILITY,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/139_social-reformer-maria-stewart-advocates-education-for-black-women.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,140,Suffragist Elizabeth Cady Stanton Pleads for Women's Rights,,SPEECHES OF SOCIAL RESPONSIBILITY,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/140_suffragist-elizabeth-cady-stanton-pleads-for-women-s-rights.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,141,Evangelist Sojourner Truth Speaks for Women's Rights,Evangelist Sojourner Truth,SPEECHES OF SOCIAL RESPONSIBILITY,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/141_evangelist-sojourner-truth-speaks-for-women-s-rights.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,142,Abolitionist William Lloyd Garrison Admits of No Compromise with the Evil of Slavery,,SPEECHES OF SOCIAL RESPONSIBILITY,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/142_abolitionist-william-lloyd-garrison-admits-of-no-compromise-with-the-evil-of-slavery.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,143,Chief Seattle Cautions Americans to Deal Justly with His People,,SPEECHES OF SOCIAL RESPONSIBILITY,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/143_chief-seattle-cautions-americans-to-deal-justly-with-his-people.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,144,Susan B. Anthony Argues for Women's Rights,,SPEECHES OF SOCIAL RESPONSIBILITY,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/144_susan-b-anthony-argues-for-women-s-rights.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,145,Governor Huey Long of Louisiana Proposes to End the Depression by Redistributing Wealth,,SPEECHES OF SOCIAL RESPONSIBILITY,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/145_governor-huey-long-of-louisiana-proposes-to-end-the-depression-by-redistributing-wealth.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,146,Labor's John L. Lewis Defends His Union's Right to Strike,Labor's John L. Lewis,SPEECHES OF SOCIAL RESPONSIBILITY,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/146_labor-s-john-l-lewis-defends-his-union-s-right-to-strike.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,147,FDR Reminds the Daughters of the American Revolution about Their Lineage,,SPEECHES OF SOCIAL RESPONSIBILITY,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/147_fdr-reminds-the-daughters-of-the-american-revolution-about-their-lineage.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,148,"Walter Lippmann Scores His Generational Cohort for Having Taken ""the Easy Way""",,SPEECHES OF SOCIAL RESPONSIBILITY,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/148_walter-lippmann-scores-his-generational-cohort-for-having-taken-the-easy-way.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,149,Elder Statesman Bernard Baruch Offers America's First Plan to Control Nuclear Weapons,,SPEECHES OF SOCIAL RESPONSIBILITY,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/149_elder-statesman-bernard-baruch-offers-america-s-first-plan-to-control-nuclear-weapons.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,150,Senator Robert Taft Opposes War Crimes Trials as Ex Post Facto Law,,SPEECHES OF SOCIAL RESPONSIBILITY,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/150_senator-robert-taft-opposes-war-crimes-trials-as-ex-post-facto-law.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,151,Governor Kissin' Jim Folsom of Alabama Startles the South with a Concern for the Negro,,SPEECHES OF SOCIAL RESPONSIBILITY,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/151_governor-kissin-jim-folsom-of-alabama-startles-the-south-with-a-concern-for-the-negro.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,152,"Senator Margaret Chase Smith Issues a ""Declaration of Conscience"" against Senator Joseph McCarthy",,SPEECHES OF SOCIAL RESPONSIBILITY,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/152_senator-margaret-chase-smith-issues-a-declaration-of-conscience-against-senator-joseph-mccarthy.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,153,Vice-President Albert Gore Slams the Cynics and Asserts His Credo,,SPEECHES OF SOCIAL RESPONSIBILITY,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/153_vice-president-albert-gore-slams-the-cynics-and-asserts-his-credo.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,154,Prime Minister Benazir Bhutto of Pakistan Argues That Male Domination of Women Offends Her Islamic Religion,,SPEECHES OF SOCIAL RESPONSIBILITY,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/154_prime-minister-benazir-bhutto-of-pakistan-argues-that-male-domination-of-women-offends-her-islamic-religion.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,155,"Thomas Jefferson Returns Fire of ""the Artillery of the Press""",,MEDIA SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/155_thomas-jefferson-returns-fire-of-the-artillery-of-the-press.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,156,Broadcaster Edward R. Murrow Despairs of the Future of TV Journalism,,MEDIA SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/156_broadcaster-edward-r-murrow-despairs-of-the-future-of-tv-journalism.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,157,Playwright-Journalist-Diplomat Clare Boothe Luce Criticizes the American Press,,MEDIA SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/157_playwright-journalist-diplomat-clare-boothe-luce-criticizes-the-american-press.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,158,FCC's Newton Minow Excoriates Broadcasters for Failing to Serve the Public Interest,,MEDIA SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/158_fcc-s-newton-minow-excoriates-broadcasters-for-failing-to-serve-the-public-interest.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,159,Vice-President Spiro Agnew Castigates the Media,,MEDIA SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/159_vice-president-spiro-agnew-castigates-the-media.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,160,Arthur Ochs Sulzberger of the *New York Times* Discusses Business and the Press,,MEDIA SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/160_arthur-ochs-sulzberger-of-the-new-york-times-discusses-business-and-the-press.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,161,A. M. Rosenthal of the *New York Times* Defines Freedom of the Press,A. M. Rosenthal of the *New York Times*,MEDIA SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/161_a-m-rosenthal-of-the-new-york-times-defines-freedom-of-the-press.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,162,"Radio and Television Journalist Daniel Schorr, at Seventy-five, Makes a Few ""Confessions""",,MEDIA SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/162_radio-and-television-journalist-daniel-schorr-at-seventy-five-makes-a-few-confessions.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,163,Editor John S. Carroll Finds a Unity in the Pulitzer Prizes,,MEDIA SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/163_editor-john-s-carroll-finds-a-unity-in-the-pulitzer-prizes.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,164,Demosthenes Attacks His Accuser,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/164_demosthenes-attacks-his-accuser.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,165,John Winthrop Defines the Mission of Government Officials,John Winthrop,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/165_john-winthrop-defines-the-mission-of-government-officials.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,166,Edmund Burke Makes a Case for Conciliation with America,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/166_edmund-burke-makes-a-case-for-conciliation-with-america.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,167,Benjamin Franklin Addresses the Federal Convention,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/167_benjamin-franklin-addresses-the-federal-convention.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,168,Thomas Jefferson Appeals for Unity at His Inauguration,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/168_thomas-jefferson-appeals-for-unity-at-his-inauguration.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,169,Historian-Legislator Thomas Macaulay Calls on Parliament to Lift the Political Restrictions on the Jews,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/169_historian-legislator-thomas-macaulay-calls-on-parliament-to-lift-the-political-restrictions-on-the-jews.md
